C20536787_mmff94 -9.4
C26786650_mmff94 -9.4
C63501973_mmff94 -9.4
C24736747_mmff94 -9.4
C45540866_mmff94 -9.4
C63506871_mmff94 -9.4
C39670251_mmff94 -9.3
C08746877_mmff94 -9.3
C41301681_mmff94 -9.3
C49421233_mmff94 -9.3
C08844374_mmff94 -9.3
C46794937_mmff94 -9.3
C67062067_mmff94 -9.3
C39670122_mmff94 -9.3
C20207936_mmff94 -9.3
C39667131_mmff94 -9.3
C39661792_mmff94 -9.3
C12567436_mmff94 -9.3
C58756990_mmff94 -9.3
C58846951_mmff94 -9.3
C59170369_mmff94 -9.3
C60370764_mmff94 -9.3
C63303079_mmff94 -9.3
C34207846_mmff94 -9.3
C64788507_mmff94 -9.3
C63383452_mmff94 -9.3
C04126880_mmff94 -9.3
C64152495_mmff94 -9.3
C17642895_mmff94 -9.3
C39669013_mmff94 -9.3
C04032923_mmff94 -9.3
C38744615_mmff94 -9.3
C00958975_mmff94 -9.3
C25607371_mmff94 -9.2
C44714542_mmff94 -9.2
C29603514_mmff94 -9.2
C39666636_mmff94 -9.2
C39945876_mmff94 -9.2
C39293150_mmff94 -9.2
C67459848_mmff94 -9.2
C39609320_mmff94 -9.2
C08029880_mmff94 -9.2
C31931992_mmff94 -9.2
C64015023_mmff94 -9.2
C63899644_mmff94 -9.2
C20799913_mmff94 -9.2
C67317349_mmff94 -9.2
C39676320_mmff94 -9.2
C32964468_mmff94 -9.2
C65461026_mmff94 -9.2
C11580937_mmff94 -9.2
C15133323_mmff94 -9.2
C58775456_mmff94 -9.2
C03496022_mmff94 -9.2
C40399227_mmff94 -9.2
C12600472_mmff94 -9.2
C06075275_mmff94 -9.2
C39671609_mmff94 -9.1
C38745218_mmff94 -9.1
C64055370_mmff94 -9.1
C67465362_mmff94 -9.1
C63709318_mmff94 -9.1
C19568306_mmff94 -9.1
C39674068_mmff94 -9.1
C46538787_mmff94 -9.1
C19742381_mmff94 -9.1
C63558260_mmff94 -9.1
C63874061_mmff94 -9.1
C39682172_mmff94 -9.1
C42960602_mmff94 -9.1
C39696245_mmff94 -9.1
C40735114_mmff94 -9.1
C03060464_mmff94 -9.1
C39680643_mmff94 -9.1
C63679641_mmff94 -9.1
C34906329_mmff94 -9.1
C26540782_mmff94 -9.1
C63162962_mmff94 -9.1
C39671519_mmff94 -9.1
C09088144_mmff94 -9.1
C66956376_mmff94 -9.1
C11740146_mmff94 -9.1
C09518177_mmff94 -9.1
C14461131_mmff94 -9.1
C13582351_mmff94 -9.1
C13475459_mmff94 -9.1
C08135517_mmff94 -9.1
C65021902_mmff94 -9.1
C27556331_mmff94 -9.1
C39946773_mmff94 -9.1
C64870236_mmff94 -9.1
C60157633_mmff94 -9.1
C64600259_mmff94 -9.1
C03264654_mmff94 -9.1
C39938710_mmff94 -9.1
C64534955_mmff94 -9.1
C64480290_mmff94 -9.1
C59152069_mmff94 -9.1
C38751997_mmff94 -9.1
C36748656_mmff94 -9.1
C41301143_mmff94 -9.1
C50309538_mmff94 -9.0
C27836023_mmff94 -9.0
C63529044_mmff94 -9.0
C27664403_mmff94 -9.0
C39638742_mmff94 -9.0
C06915752_mmff94 -9.0
C39670245_mmff94 -9.0
C00238482_mmff94 -9.0
C63537953_mmff94 -9.0
C07227834_mmff94 -9.0
C08746878_mmff94 -9.0
C21040731_mmff94 -9.0
C21741995_mmff94 -9.0
C49435731_mmff94 -9.0
C39667130_mmff94 -9.0
C31814648_mmff94 -9.0
C23076886_mmff94 -9.0
C39671278_mmff94 -9.0
C67247637_mmff94 -9.0
C19974115_mmff94 -9.0
C41301147_mmff94 -9.0
C41301116_mmff94 -9.0
C02394872_mmff94 -9.0
C16429502_mmff94 -9.0
C40158628_mmff94 -9.0
C54412336_mmff94 -9.0
C53855404_mmff94 -9.0
C39335357_mmff94 -9.0
C39361870_mmff94 -9.0
C12922954_mmff94 -9.0
C65182741_mmff94 -9.0
C35481972_mmff94 -9.0
C58912583_mmff94 -9.0
C39676252_mmff94 -9.0
C39675113_mmff94 -9.0
C09135801_mmff94 -9.0
C03353879_mmff94 -9.0
C39558977_mmff94 -9.0
C02651171_mmff94 -9.0
C43409730_mmff94 -9.0
C67348607_mmff94 -9.0
C24152432_mmff94 -8.9
C37715794_mmff94 -8.9
C24437523_mmff94 -8.9
C12635710_mmff94 -8.9
C13946306_mmff94 -8.9
C03229928_mmff94 -8.9
C64717885_mmff94 -8.9
C00663827_mmff94 -8.9
C39664489_mmff94 -8.9
C08964210_mmff94 -8.9
C39672610_mmff94 -8.9
C43193639_mmff94 -8.9
C09312200_mmff94 -8.9
C39662551_mmff94 -8.9
C08772356_mmff94 -8.9
C39681351_mmff94 -8.9
C10722506_mmff94 -8.9
C21242905_mmff94 -8.9
C17306238_mmff94 -8.9
C16677530_mmff94 -8.9
C64450346_mmff94 -8.9
C65499076_mmff94 -8.9
C66179974_mmff94 -8.9
C64450877_mmff94 -8.9
C64637524_mmff94 -8.9
C08346238_mmff94 -8.9
C39670107_mmff94 -8.9
C08612406_mmff94 -8.9
C67570665_mmff94 -8.9
C39609039_mmff94 -8.9
C33021693_mmff94 -8.9
C39561242_mmff94 -8.9
C01123205_mmff94 -8.9
C29341438_mmff94 -8.9
C04471226_mmff94 -8.9
C39656095_mmff94 -8.9
C04061361_mmff94 -8.9
C31813992_mmff94 -8.9
C39205118_mmff94 -8.9
C47927872_mmff94 -8.9
C59503388_mmff94 -8.9
C67193173_mmff94 -8.9
C01790668_mmff94 -8.8
C53350486_mmff94 -8.8
C08963260_mmff94 -8.8
C36936814_mmff94 -8.8
C43671660_mmff94 -8.8
C20764549_mmff94 -8.8
C61844929_mmff94 -8.8
C20837840_mmff94 -8.8
C05210573_mmff94 -8.8
C39670787_mmff94 -8.8
C39670470_mmff94 -8.8
C21320041_mmff94 -8.8
C31934133_mmff94 -8.8
C45455981_mmff94 -8.8
C66214462_mmff94 -8.8
C63818916_mmff94 -8.8
C58900060_mmff94 -8.8
C65483163_mmff94 -8.8
C38791250_mmff94 -8.8
C46747771_mmff94 -8.8
C64502579_mmff94 -8.8
C62497166_mmff94 -8.8
C15938388_mmff94 -8.8
C12369933_mmff94 -8.8
C42027150_mmff94 -8.8
C16678042_mmff94 -8.8
C64435864_mmff94 -8.8
C67063629_mmff94 -8.8
C39335369_mmff94 -8.8
C63663935_mmff94 -8.8
C20137939_mmff94 -8.8
C54390507_mmff94 -8.8
C39659620_mmff94 -8.8
C12574038_mmff94 -8.8
C39670194_mmff94 -8.8
C24962704_mmff94 -8.8
C49437370_mmff94 -8.8
C67611801_mmff94 -8.8
C44544936_mmff94 -8.8
C44932553_mmff94 -8.8
C22958751_mmff94 -8.8
C06883659_mmff94 -8.7
C18101974_mmff94 -8.7
C18115372_mmff94 -8.7
C09494654_mmff94 -8.7
C67031406_mmff94 -8.7
C38745477_mmff94 -8.7
C39361610_mmff94 -8.7
C39362303_mmff94 -8.7
C09357622_mmff94 -8.7
C63097723_mmff94 -8.7
C35455751_mmff94 -8.7
C09350611_mmff94 -8.7
C13008604_mmff94 -8.7
C20054557_mmff94 -8.7
C05700436_mmff94 -8.7
C20207696_mmff94 -8.7
C38556628_mmff94 -8.7
C63830600_mmff94 -8.7
C65182016_mmff94 -8.7
C04724666_mmff94 -8.7
C12494190_mmff94 -8.7
C56072556_mmff94 -8.7
C08180817_mmff94 -8.7
C00187774_mmff94 -8.7
C03898650_mmff94 -8.7
C38766138_mmff94 -8.7
C24950816_mmff94 -8.7
C61681335_mmff94 -8.7
C14158745_mmff94 -8.7
C14162048_mmff94 -8.7
C14458252_mmff94 -8.7
C64718320_mmff94 -8.7
C54903902_mmff94 -8.7
C63546948_mmff94 -8.7
C40410690_mmff94 -8.7
C10644921_mmff94 -8.7
C39289915_mmff94 -8.7
C65021742_mmff94 -8.7
C14748698_mmff94 -8.7
C39656232_mmff94 -8.7
C10315666_mmff94 -8.7
C41698726_mmff94 -8.7
C41740366_mmff94 -8.7
C12296363_mmff94 -8.7
C23372411_mmff94 -8.7
C67064357_mmff94 -8.7
C04119297_mmff94 -8.7
C29568415_mmff94 -8.7
C65146163_mmff94 -8.7
C63537967_mmff94 -8.7
C30984077_mmff94 -8.7
C39605530_mmff94 -8.7
C08790300_mmff94 -8.7
C12686686_mmff94 -8.7
C44710252_mmff94 -8.7
C37447405_mmff94 -8.7
C05000301_mmff94 -8.7
C12530483_mmff94 -8.7
C20986814_mmff94 -8.7
C12567754_mmff94 -8.7
C12764578_mmff94 -8.7
C12820565_mmff94 -8.7
C08468061_mmff94 -8.7
C44166773_mmff94 -8.7
C22782588_mmff94 -8.7
C32091133_mmff94 -8.7
C12499441_mmff94 -8.7
C05457635_mmff94 -8.7
C63314841_mmff94 -8.7
C04822295_mmff94 -8.7
C66135910_mmff94 -8.7
C44498216_mmff94 -8.7
C67466006_mmff94 -8.7
C45116411_mmff94 -8.7
C39674785_mmff94 -8.7
C02131103_mmff94 -8.6
C66602747_mmff94 -8.6
C48949366_mmff94 -8.6
C04163238_mmff94 -8.6
C67627565_mmff94 -8.6
C44925830_mmff94 -8.6
C52636936_mmff94 -8.6
C24097286_mmff94 -8.6
C40823625_mmff94 -8.6
C46718177_mmff94 -8.6
C23606924_mmff94 -8.6
C46673644_mmff94 -8.6
C41728603_mmff94 -8.6
C20984961_mmff94 -8.6
C31625156_mmff94 -8.6
C14880856_mmff94 -8.6
C53855400_mmff94 -8.6
C24270365_mmff94 -8.6
C03355403_mmff94 -8.6
C54044259_mmff94 -8.6
C11996072_mmff94 -8.6
C01060815_mmff94 -8.6
C39001066_mmff94 -8.6
C10918486_mmff94 -8.6
C59309563_mmff94 -8.6
C36329782_mmff94 -8.6
C16011521_mmff94 -8.6
C66396557_mmff94 -8.6
C40376143_mmff94 -8.6
C47167525_mmff94 -8.6
C66243664_mmff94 -8.6
C08010089_mmff94 -8.6
C21077545_mmff94 -8.6
C50086480_mmff94 -8.6
C63666772_mmff94 -8.6
C09135741_mmff94 -8.6
C66682310_mmff94 -8.6
C36703225_mmff94 -8.6
C42759351_mmff94 -8.6
C00614064_mmff94 -8.6
C28053345_mmff94 -8.6
C19837540_mmff94 -8.6
C08922190_mmff94 -8.6
C49486347_mmff94 -8.6
C50333219_mmff94 -8.6
C58530864_mmff94 -8.6
C65308535_mmff94 -8.6
C08995709_mmff94 -8.6
C58887293_mmff94 -8.6
C63296267_mmff94 -8.6
C29699489_mmff94 -8.6
C34889464_mmff94 -8.6
C20504794_mmff94 -8.6
C50711916_mmff94 -8.6
C39676295_mmff94 -8.6
C58880658_mmff94 -8.6
C12417053_mmff94 -8.6
C09468701_mmff94 -8.6
C07780328_mmff94 -8.6
C64015086_mmff94 -8.6
C35926667_mmff94 -8.6
C42039300_mmff94 -8.6
C37841914_mmff94 -8.6
C04795590_mmff94 -8.6
C09753732_mmff94 -8.6
C23076888_mmff94 -8.6
C56860329_mmff94 -8.6
C49542446_mmff94 -8.6
C40812079_mmff94 -8.6
C64220384_mmff94 -8.6
C45555403_mmff94 -8.6
C04285058_mmff94 -8.6
C39687097_mmff94 -8.6
C59092474_mmff94 -8.6
C65531809_mmff94 -8.6
C09581512_mmff94 -8.6
C64960851_mmff94 -8.5
C53094532_mmff94 -8.5
C40388644_mmff94 -8.5
C13645344_mmff94 -8.5
C26058448_mmff94 -8.5
C13175316_mmff94 -8.5
C60243428_mmff94 -8.5
C12981648_mmff94 -8.5
C67444032_mmff94 -8.5
C65142676_mmff94 -8.5
C67469278_mmff94 -8.5
C39751585_mmff94 -8.5
C61473905_mmff94 -8.5
C39653027_mmff94 -8.5
C35564519_mmff94 -8.5
C01114700_mmff94 -8.5
C28994847_mmff94 -8.5
C39467577_mmff94 -8.5
C57037714_mmff94 -8.5
C20262635_mmff94 -8.5
C20337483_mmff94 -8.5
C39558636_mmff94 -8.5
C00907470_mmff94 -8.5
C22918525_mmff94 -8.5
C63690787_mmff94 -8.5
C57267772_mmff94 -8.5
C58386257_mmff94 -8.5
C58385565_mmff94 -8.5
C32603120_mmff94 -8.5
C58246828_mmff94 -8.5
C67611805_mmff94 -8.5
C21813386_mmff94 -8.5
C19447518_mmff94 -8.5
C13757964_mmff94 -8.5
C19354078_mmff94 -8.5
C35870221_mmff94 -8.5
C14146913_mmff94 -8.5
C63479934_mmff94 -8.5
C14237851_mmff94 -8.5
C14387756_mmff94 -8.5
C24437508_mmff94 -8.5
C61858981_mmff94 -8.5
C39265027_mmff94 -8.5
C62297419_mmff94 -8.5
C62496733_mmff94 -8.5
C39936308_mmff94 -8.5
C15657736_mmff94 -8.5
C23606983_mmff94 -8.5
C39841012_mmff94 -8.5
C55175186_mmff94 -8.5
C16072601_mmff94 -8.5
C16109615_mmff94 -8.5
C39792459_mmff94 -8.5
C35908923_mmff94 -8.5
C64164328_mmff94 -8.5
C56574766_mmff94 -8.5
C19639895_mmff94 -8.5
C59503589_mmff94 -8.5
C00178327_mmff94 -8.5
C65482852_mmff94 -8.5
C04150870_mmff94 -8.5
C08922185_mmff94 -8.5
C08886908_mmff94 -8.5
C10716060_mmff94 -8.5
C66213058_mmff94 -8.5
C10068219_mmff94 -8.5
C09269469_mmff94 -8.5
C67028437_mmff94 -8.5
C08379275_mmff94 -8.5
C45723583_mmff94 -8.5
C10624347_mmff94 -8.5
C10572814_mmff94 -8.5
C10211225_mmff94 -8.5
C12314075_mmff94 -8.5
C08753017_mmff94 -8.5
C04365982_mmff94 -8.5
C12497141_mmff94 -8.5
C09194836_mmff94 -8.5
C08676894_mmff94 -8.5
C09633651_mmff94 -8.5
C41078952_mmff94 -8.5
C06104747_mmff94 -8.5
C09316031_mmff94 -8.5
C09466397_mmff94 -8.5
C11405504_mmff94 -8.5
C48316538_mmff94 -8.5
C42918069_mmff94 -8.5
C48305410_mmff94 -8.5
C47191004_mmff94 -8.5
C44171477_mmff94 -8.4
C21605469_mmff94 -8.4
C25747991_mmff94 -8.4
C64717891_mmff94 -8.4
C08226522_mmff94 -8.4
C49202855_mmff94 -8.4
C44927850_mmff94 -8.4
C66470856_mmff94 -8.4
C14548385_mmff94 -8.4
C22018699_mmff94 -8.4
C66390199_mmff94 -8.4
C39670612_mmff94 -8.4
C14466613_mmff94 -8.4
C22058406_mmff94 -8.4
C06281789_mmff94 -8.4
C06281900_mmff94 -8.4
C54919882_mmff94 -8.4
C03204136_mmff94 -8.4
C56371026_mmff94 -8.4
C42747820_mmff94 -8.4
C65552670_mmff94 -8.4
C50867096_mmff94 -8.4
C63933355_mmff94 -8.4
C19893729_mmff94 -8.4
C20046191_mmff94 -8.4
C20115283_mmff94 -8.4
C51710143_mmff94 -8.4
C20207552_mmff94 -8.4
C09866911_mmff94 -8.4
C39671077_mmff94 -8.4
C09272784_mmff94 -8.4
C50611508_mmff94 -8.4
C66195188_mmff94 -8.4
C39673419_mmff94 -8.4
C10040722_mmff94 -8.4
C10040916_mmff94 -8.4
C39927330_mmff94 -8.4
C39653136_mmff94 -8.4
C41919142_mmff94 -8.4
C08873418_mmff94 -8.4
C08838319_mmff94 -8.4
C08764404_mmff94 -8.4
C63825314_mmff94 -8.4
C27550020_mmff94 -8.4
C03259094_mmff94 -8.4
C56102312_mmff94 -8.4
C63317427_mmff94 -8.4
C39549110_mmff94 -8.4
C63230239_mmff94 -8.4
C58853715_mmff94 -8.4
C13498799_mmff94 -8.4
C13495845_mmff94 -8.4
C34889462_mmff94 -8.4
C61632408_mmff94 -8.4
C61685438_mmff94 -8.4
C45875282_mmff94 -8.4
C47263824_mmff94 -8.4
C39468306_mmff94 -8.4
C36527329_mmff94 -8.4
C59016887_mmff94 -8.4
C35636770_mmff94 -8.4
C40823361_mmff94 -8.4
C67463606_mmff94 -8.4
C46671313_mmff94 -8.4
C36001867_mmff94 -8.4
C39303066_mmff94 -8.4
C04183821_mmff94 -8.4
C13012107_mmff94 -8.4
C40097217_mmff94 -8.4
C63362778_mmff94 -8.4
C12207130_mmff94 -8.4
C33306457_mmff94 -8.4
C05417453_mmff94 -8.4
C31625139_mmff94 -8.4
C05576438_mmff94 -8.4
C32964445_mmff94 -8.4
C04989146_mmff94 -8.4
C65202978_mmff94 -8.4
C04889937_mmff94 -8.4
C59882810_mmff94 -8.4
C58236959_mmff94 -8.4
C29699494_mmff94 -8.4
C33063187_mmff94 -8.4
C12553301_mmff94 -8.4
C18951478_mmff94 -8.3
C63830545_mmff94 -8.3
C48326521_mmff94 -8.3
C09520352_mmff94 -8.3
C50987906_mmff94 -8.3
C67407800_mmff94 -8.3
C48321945_mmff94 -8.3
C09359707_mmff94 -8.3
C39159679_mmff94 -8.3
C03459221_mmff94 -8.3
C04010938_mmff94 -8.3
C42871625_mmff94 -8.3
C38803469_mmff94 -8.3
C60916804_mmff94 -8.3
C39681125_mmff94 -8.3
C67618869_mmff94 -8.3
C47168873_mmff94 -8.3
C61189964_mmff94 -8.3
C20220642_mmff94 -8.3
C63825310_mmff94 -8.3
C05697590_mmff94 -8.3
C39264945_mmff94 -8.3
C05993663_mmff94 -8.3
C66591939_mmff94 -8.3
C18104808_mmff94 -8.3
C05568056_mmff94 -8.3
C05287981_mmff94 -8.3
C00896864_mmff94 -8.3
C39605419_mmff94 -8.3
C05029762_mmff94 -8.3
C06564182_mmff94 -8.3
C06706838_mmff94 -8.3
C07082440_mmff94 -8.3
C39665804_mmff94 -8.3
C61856092_mmff94 -8.3
C33154863_mmff94 -8.3
C63339561_mmff94 -8.3
C08418740_mmff94 -8.3
C66899225_mmff94 -8.3
C21040895_mmff94 -8.3
C45863497_mmff94 -8.3
C58880695_mmff94 -8.3
C20785940_mmff94 -8.3
C04488911_mmff94 -8.3
C58995024_mmff94 -8.3
C35934598_mmff94 -8.3
C62365009_mmff94 -8.3
C61998771_mmff94 -8.3
C21971022_mmff94 -8.3
C67275664_mmff94 -8.3
C39669959_mmff94 -8.3
C40876938_mmff94 -8.3
C09739408_mmff94 -8.3
C64450876_mmff94 -8.3
C11898341_mmff94 -8.3
C15018641_mmff94 -8.3
C09763632_mmff94 -8.3
C64305278_mmff94 -8.3
C39749598_mmff94 -8.3
C16671882_mmff94 -8.3
C11740142_mmff94 -8.3
C39771556_mmff94 -8.3
C16426212_mmff94 -8.3
C12130945_mmff94 -8.3
C53640009_mmff94 -8.3
C09613424_mmff94 -8.3
C12923476_mmff94 -8.3
C65135403_mmff94 -8.3
C13345481_mmff94 -8.3
C40390427_mmff94 -8.3
C65360131_mmff94 -8.3
C40034162_mmff94 -8.3
C54751840_mmff94 -8.3
C41144682_mmff94 -8.3
C02914528_mmff94 -8.3
C12546563_mmff94 -8.3
C64890992_mmff94 -8.2
C04855959_mmff94 -8.2
C02130313_mmff94 -8.2
C66906262_mmff94 -8.2
C10220076_mmff94 -8.2
C64517337_mmff94 -8.2
C04577311_mmff94 -8.2
C66714286_mmff94 -8.2
C01739065_mmff94 -8.2
C15181132_mmff94 -8.2
C39545413_mmff94 -8.2
C25102214_mmff94 -8.2
C66827860_mmff94 -8.2
C39672625_mmff94 -8.2
C39673401_mmff94 -8.2
C66242281_mmff94 -8.2
C51641549_mmff94 -8.2
C21503610_mmff94 -8.2
C21080080_mmff94 -8.2
C39663193_mmff94 -8.2
C25533073_mmff94 -8.2
C11388713_mmff94 -8.2
C58012928_mmff94 -8.2
C44879844_mmff94 -8.2
C00307448_mmff94 -8.2
C05788403_mmff94 -8.2
C28572899_mmff94 -8.2
C07445587_mmff94 -8.2
C22787872_mmff94 -8.2
C22602691_mmff94 -8.2
C39666213_mmff94 -8.2
C14129515_mmff94 -8.2
C29529003_mmff94 -8.2
C63641868_mmff94 -8.2
C30343323_mmff94 -8.2
C12564251_mmff94 -8.2
C22032905_mmff94 -8.2
C63384363_mmff94 -8.2
C32118801_mmff94 -8.2
C10667711_mmff94 -8.2
C45267017_mmff94 -8.2
C58289916_mmff94 -8.2
C05208112_mmff94 -8.2
C01251161_mmff94 -8.2
C52774626_mmff94 -8.2
C10536877_mmff94 -8.2
C41025859_mmff94 -8.2
C39440502_mmff94 -8.2
C12217807_mmff94 -8.2
C04429538_mmff94 -8.2
C53136693_mmff94 -8.2
C36556992_mmff94 -8.2
C38966346_mmff94 -8.2
C09449917_mmff94 -8.2
C35507256_mmff94 -8.2
C16906489_mmff94 -8.2
C67130430_mmff94 -8.2
C67173817_mmff94 -8.2
C42756986_mmff94 -8.2
C61001960_mmff94 -8.2
C56818509_mmff94 -8.2
C39733258_mmff94 -8.2
C09516175_mmff94 -8.2
C19078913_mmff94 -8.2
C67193419_mmff94 -8.2
C38743146_mmff94 -8.2
C59368429_mmff94 -8.2
C40744339_mmff94 -8.2
C38187081_mmff94 -8.2
C37773671_mmff94 -8.2
C17303846_mmff94 -8.2
C67125652_mmff94 -8.2
C67125649_mmff94 -8.2
C12881935_mmff94 -8.2
C65461998_mmff94 -8.2
C62320993_mmff94 -8.2
C12458568_mmff94 -8.2
C13311064_mmff94 -8.2
C09831442_mmff94 -8.2
C39337489_mmff94 -8.2
C65329703_mmff94 -8.2
C03277294_mmff94 -8.2
C12375654_mmff94 -8.2
C39840960_mmff94 -8.2
C61865748_mmff94 -8.2
C46671312_mmff94 -8.2
C03595232_mmff94 -8.1
C66597662_mmff94 -8.1
C28619987_mmff94 -8.1
C48264751_mmff94 -8.1
C36735049_mmff94 -8.1
C63473072_mmff94 -8.1
C58012930_mmff94 -8.1
C28851428_mmff94 -8.1
C39639177_mmff94 -8.1
C39639383_mmff94 -8.1
C62943469_mmff94 -8.1
C37756576_mmff94 -8.1
C02288799_mmff94 -8.1
C59016998_mmff94 -8.1
C37549242_mmff94 -8.1
C06263063_mmff94 -8.1
C03443442_mmff94 -8.1
C41295655_mmff94 -8.1
C12502375_mmff94 -8.1
C63479932_mmff94 -8.1
C11443455_mmff94 -8.1
C27499185_mmff94 -8.1
C66939652_mmff94 -8.1
C38588007_mmff94 -8.1
C66593800_mmff94 -8.1
C67049917_mmff94 -8.1
C13467260_mmff94 -8.1
C67463011_mmff94 -8.1
C00891532_mmff94 -8.1
C34157617_mmff94 -8.1
C53854494_mmff94 -8.1
C59293280_mmff94 -8.1
C13039739_mmff94 -8.1
C65260724_mmff94 -8.1
C39024827_mmff94 -8.1
C04834703_mmff94 -8.1
C45629601_mmff94 -8.1
C04043193_mmff94 -8.1
C62123066_mmff94 -8.1
C63373364_mmff94 -8.1
C00182388_mmff94 -8.1
C54156283_mmff94 -8.1
C11898493_mmff94 -8.1
C03262289_mmff94 -8.1
C04087267_mmff94 -8.1
C61767071_mmff94 -8.1
C12902051_mmff94 -8.1
C38828210_mmff94 -8.1
C40377039_mmff94 -8.1
C32442700_mmff94 -8.1
C39609278_mmff94 -8.1
C01291490_mmff94 -8.1
C46874850_mmff94 -8.1
C63399333_mmff94 -8.1
C13694920_mmff94 -8.1
C62498220_mmff94 -8.1
C39617704_mmff94 -8.1
C65365285_mmff94 -8.1
C30538019_mmff94 -8.1
C67525245_mmff94 -8.1
C12499608_mmff94 -8.1
C12601258_mmff94 -8.1
C63941209_mmff94 -8.1
C64137634_mmff94 -8.1
C56186580_mmff94 -8.1
C44737097_mmff94 -8.1
C22808222_mmff94 -8.1
C66242894_mmff94 -8.1
C63641866_mmff94 -8.1
C19791832_mmff94 -8.1
C64164331_mmff94 -8.1
C21090373_mmff94 -8.1
C14720645_mmff94 -8.1
C08902064_mmff94 -8.1
C19212057_mmff94 -8.1
C67330843_mmff94 -8.1
C42759343_mmff94 -8.1
C08533998_mmff94 -8.1
C67590756_mmff94 -8.1
C56862541_mmff94 -8.1
C41648523_mmff94 -8.1
C14535030_mmff94 -8.1
C07989413_mmff94 -8.1
C21971025_mmff94 -8.1
C19572476_mmff94 -8.1
C63666745_mmff94 -8.1
C20575032_mmff94 -8.1
C15086313_mmff94 -8.1
C02856023_mmff94 -8.1
C39698058_mmff94 -8.1
C06509943_mmff94 -8.1
C06300822_mmff94 -8.1
C42084438_mmff94 -8.1
C50639215_mmff94 -8.1
C24215700_mmff94 -8.1
C43138200_mmff94 -8.1
C13451092_mmff94 -8.0
C13596117_mmff94 -8.0
C62497208_mmff94 -8.0
C39677270_mmff94 -8.0
C09135739_mmff94 -8.0
C50640459_mmff94 -8.0
C62789297_mmff94 -8.0
C50649168_mmff94 -8.0
C14663717_mmff94 -8.0
C52004812_mmff94 -8.0
C12411050_mmff94 -8.0
C10643774_mmff94 -8.0
C65510313_mmff94 -8.0
C44235473_mmff94 -8.0
C09873945_mmff94 -8.0
C67352798_mmff94 -8.0
C12418205_mmff94 -8.0
C09412264_mmff94 -8.0
C04469809_mmff94 -8.0
C50058368_mmff94 -8.0
C10013298_mmff94 -8.0
C13438221_mmff94 -8.0
C20729800_mmff94 -8.0
C16673718_mmff94 -8.0
C15692214_mmff94 -8.0
C15879980_mmff94 -8.0
C53735987_mmff94 -8.0
C04805538_mmff94 -8.0
C47235301_mmff94 -8.0
C20833112_mmff94 -8.0
C65591169_mmff94 -8.0
C66939192_mmff94 -8.0
C45648473_mmff94 -8.0
